Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.0,435324,1,435324.0,435324.0,435324,435324,0.0,PushPop,:BasicsTransformerLM.layers.30.attn.v_proj
0.0,434324,1,434324.0,434324.0,434324,434324,0.0,PushPop,:BasicsTransformerLM.layers.29.attn.v_proj
0.0,434034,1,434034.0,434034.0,434034,434034,0.0,PushPop,:BasicsTransformerLM.layers.21.attn.v_proj
0.0,432354,1,432354.0,432354.0,432354,432354,0.0,PushPop,:BasicsTransformerLM.layers.25.attn.v_proj
0.0,430834,1,430834.0,430834.0,430834,430834,0.0,PushPop,:BasicsTransformerLM.layers.24.attn.v_proj
0.0,343425,1,343425.0,343425.0,343425,343425,0.0,PushPop,:BasicsTransformerLM.layers.20.ln2
0.0,194927,1,194927.0,194927.0,194927,194927,0.0,PushPop,:BasicsTransformerLM.layers.0.attn.q_proj
0.0,159548,1,159548.0,159548.0,159548,159548,0.0,PushPop,:BasicsTransformerLM.layers.0.ffn
0.0,155868,1,155868.0,155868.0,155868,155868,0.0,PushPop,:BasicsTransformerLM.layers.4.ffn
0.0,153568,1,153568.0,153568.0,153568,153568,0.0,PushPop,:BasicsTransformerLM.layers.1.ffn
0.0,152467,1,152467.0,152467.0,152467,152467,0.0,PushPop,:BasicsTransformerLM.layers.5.ffn
0.0,152248,1,152248.0,152248.0,152248,152248,0.0,PushPop,:BasicsTransformerLM.layers.6.ffn
0.0,151518,1,151518.0,151518.0,151518,151518,0.0,PushPop,:BasicsTransformerLM.layers.2.ffn
0.0,150928,1,150928.0,150928.0,150928,150928,0.0,PushPop,:BasicsTransformerLM.layers.14.ffn
0.0,149828,1,149828.0,149828.0,149828,149828,0.0,PushPop,:BasicsTransformerLM.layers.3.ffn
0.0,149058,1,149058.0,149058.0,149058,149058,0.0,PushPop,:BasicsTransformerLM.layers.13.ffn
0.0,146018,1,146018.0,146018.0,146018,146018,0.0,PushPop,:BasicsTransformerLM.layers.7.ffn
0.0,144168,1,144168.0,144168.0,144168,144168,0.0,PushPop,:BasicsTransformerLM.layers.12.ffn
0.0,143808,1,143808.0,143808.0,143808,143808,0.0,PushPop,:BasicsTransformerLM.layers.15.ffn
0.0,141968,1,141968.0,141968.0,141968,141968,0.0,PushPop,:BasicsTransformerLM.layers.11.ffn
0.0,141098,1,141098.0,141098.0,141098,141098,0.0,PushPop,:BasicsTransformerLM.layers.8.ffn
0.0,140208,1,140208.0,140208.0,140208,140208,0.0,PushPop,:BasicsTransformerLM.layers.17.ffn
0.0,139678,1,139678.0,139678.0,139678,139678,0.0,PushPop,:BasicsTransformerLM.layers.16.ffn
0.0,139608,1,139608.0,139608.0,139608,139608,0.0,PushPop,:BasicsTransformerLM.layers.10.ffn
0.0,139248,1,139248.0,139248.0,139248,139248,0.0,PushPop,:BasicsTransformerLM.layers.19.ffn
0.0,139128,1,139128.0,139128.0,139128,139128,0.0,PushPop,:BasicsTransformerLM.layers.18.ffn
0.0,138928,1,138928.0,138928.0,138928,138928,0.0,PushPop,:BasicsTransformerLM.layers.9.ffn
0.0,87338,1,87338.0,87338.0,87338,87338,0.0,PushPop,:BasicsTransformerLM.layers.0.ln1
0.0,78799,1,78799.0,78799.0,78799,78799,0.0,PushPop,:BasicsTransformerLM.layers.12.ln2
0.0,77849,1,77849.0,77849.0,77849,77849,0.0,PushPop,:BasicsTransformerLM.layers.0.ln2
0.0,76839,1,76839.0,76839.0,76839,76839,0.0,PushPop,:BasicsTransformerLM.layers.1.ln2
0.0,76189,1,76189.0,76189.0,76189,76189,0.0,PushPop,:BasicsTransformerLM.layers.11.ln2
0.0,74009,1,74009.0,74009.0,74009,74009,0.0,PushPop,:BasicsTransformerLM.layers.3.ln2
0.0,73949,1,73949.0,73949.0,73949,73949,0.0,PushPop,:BasicsTransformerLM.layers.2.ln2
0.0,73749,1,73749.0,73749.0,73749,73749,0.0,PushPop,:BasicsTransformerLM.layers.9.ln2
0.0,73719,1,73719.0,73719.0,73719,73719,0.0,PushPop,:BasicsTransformerLM.layers.6.ln2
0.0,73169,1,73169.0,73169.0,73169,73169,0.0,PushPop,:BasicsTransformerLM.layers.7.ln2
0.0,73059,1,73059.0,73059.0,73059,73059,0.0,PushPop,:BasicsTransformerLM.layers.19.ln2
0.0,73009,1,73009.0,73009.0,73009,73009,0.0,PushPop,:BasicsTransformerLM.layers.10.ln2
0.0,72389,1,72389.0,72389.0,72389,72389,0.0,PushPop,:BasicsTransformerLM.layers.4.ln2
0.0,72179,1,72179.0,72179.0,72179,72179,0.0,PushPop,:BasicsTransformerLM.layers.8.ln2
0.0,72009,1,72009.0,72009.0,72009,72009,0.0,PushPop,:BasicsTransformerLM.layers.18.ln2
0.0,71979,1,71979.0,71979.0,71979,71979,0.0,PushPop,:BasicsTransformerLM.layers.5.ln2
0.0,71669,1,71669.0,71669.0,71669,71669,0.0,PushPop,:BasicsTransformerLM.layers.17.ln2
0.0,71579,1,71579.0,71579.0,71579,71579,0.0,PushPop,:BasicsTransformerLM.layers.16.ln2
0.0,71529,1,71529.0,71529.0,71529,71529,0.0,PushPop,:BasicsTransformerLM.layers.13.ln2
0.0,70409,1,70409.0,70409.0,70409,70409,0.0,PushPop,:BasicsTransformerLM.layers.14.ln2
0.0,70169,1,70169.0,70169.0,70169,70169,0.0,PushPop,:BasicsTransformerLM.layers.9.ln1
0.0,68689,1,68689.0,68689.0,68689,68689,0.0,PushPop,:BasicsTransformerLM.layers.15.ln2
0.0,67309,1,67309.0,67309.0,67309,67309,0.0,PushPop,:BasicsTransformerLM.layers.17.ln1
0.0,64909,1,64909.0,64909.0,64909,64909,0.0,PushPop,:BasicsTransformerLM.layers.4.ln1
0.0,64559,1,64559.0,64559.0,64559,64559,0.0,PushPop,:BasicsTransformerLM.layers.2.ln1
0.0,64539,1,64539.0,64539.0,64539,64539,0.0,PushPop,:BasicsTransformerLM.layers.1.ln1
0.0,64089,1,64089.0,64089.0,64089,64089,0.0,PushPop,:BasicsTransformerLM.layers.8.ln1
0.0,63799,1,63799.0,63799.0,63799,63799,0.0,PushPop,:BasicsTransformerLM.layers.14.ln1
0.0,63639,1,63639.0,63639.0,63639,63639,0.0,PushPop,:BasicsTransformerLM.layers.7.ln1
0.0,63230,1,63230.0,63230.0,63230,63230,0.0,PushPop,:BasicsTransformerLM.layers.12.ln1
0.0,63059,1,63059.0,63059.0,63059,63059,0.0,PushPop,:BasicsTransformerLM.layers.5.ln1
0.0,62979,1,62979.0,62979.0,62979,62979,0.0,PushPop,:BasicsTransformerLM.layers.11.ln1
0.0,62899,1,62899.0,62899.0,62899,62899,0.0,PushPop,:BasicsTransformerLM.layers.20.ln1
0.0,62729,1,62729.0,62729.0,62729,62729,0.0,PushPop,:BasicsTransformerLM.layers.6.ln1
0.0,62539,1,62539.0,62539.0,62539,62539,0.0,PushPop,:BasicsTransformerLM.layers.3.ln1
0.0,62510,1,62510.0,62510.0,62510,62510,0.0,PushPop,:BasicsTransformerLM.layers.16.ln1
0.0,62189,1,62189.0,62189.0,62189,62189,0.0,PushPop,:BasicsTransformerLM.layers.19.ln1
0.0,62129,1,62129.0,62129.0,62129,62129,0.0,PushPop,:BasicsTransformerLM.layers.10.ln1
0.0,61710,1,61710.0,61710.0,61710,61710,0.0,PushPop,:BasicsTransformerLM.layers.15.ln1
0.0,61479,1,61479.0,61479.0,61479,61479,0.0,PushPop,:BasicsTransformerLM.layers.13.ln1
0.0,60619,1,60619.0,60619.0,60619,60619,0.0,PushPop,:BasicsTransformerLM.layers.18.ln1
0.0,56929,1,56929.0,56929.0,56929,56929,0.0,PushPop,:BasicsTransformerLM.token_embeddings
0.0,43730,1,43730.0,43730.0,43730,43730,0.0,PushPop,:BasicsTransformerLM.layers.0.ffn.w1
0.0,42789,1,42789.0,42789.0,42789,42789,0.0,PushPop,:BasicsTransformerLM.layers.23.ffn.w1
0.0,42479,1,42479.0,42479.0,42479,42479,0.0,PushPop,:BasicsTransformerLM.layers.1.ffn.w1
0.0,40619,1,40619.0,40619.0,40619,40619,0.0,PushPop,:BasicsTransformerLM.layers.24.attn.q_proj
0.0,40250,1,40250.0,40250.0,40250,40250,0.0,PushPop,:BasicsTransformerLM.layers.2.ffn.w1
0.0,39030,1,39030.0,39030.0,39030,39030,0.0,PushPop,:BasicsTransformerLM.layers.4.ffn.w3
0.0,38679,1,38679.0,38679.0,38679,38679,0.0,PushPop,:BasicsTransformerLM.layers.11.attn.q_proj
0.0,38329,1,38329.0,38329.0,38329,38329,0.0,PushPop,:BasicsTransformerLM.layers.6.ffn.w2
0.0,37780,1,37780.0,37780.0,37780,37780,0.0,PushPop,:BasicsTransformerLM.layers.21.ffn.w3
0.0,37660,1,37660.0,37660.0,37660,37660,0.0,PushPop,:BasicsTransformerLM.layers.25.ffn.w1
